age,education,marital-status,occupation,race,sex,hours-per-week,native-country,income
42,Some-college,Married-civ-spouse,Adm-clerical,1,1,40,1,0
29,Bachelors,Never-married,Prof-specialty,1,0,40,1,0
45,HS-grad,Divorced,Adm-clerical,1,1,28,1,0
24,HS-grad,Never-married,Armed-Forces,1,0,40,1,0
44,Some-college,Married-civ-spouse,Prof-specialty,1,0,40,1,1
27,9th,Never-married,Craft-repair,1,0,40,0,0
20,Some-college,Never-married,Sales,1,0,35,1,0
44,HS-grad,Widowed,Exec-managerial,2,1,40,1,0
51,HS-grad,Married-civ-spouse,Craft-repair,3,0,40,1,0
20,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
17,11th,Never-married,?,1,1,5,1,0
19,HS-grad,Never-married,Machine-op-inspct,2,1,40,1,0
45,Some-college,Married-civ-spouse,Craft-repair,1,0,55,1,1
60,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
42,Assoc-acdm,Married-civ-spouse,Exec-managerial,2,0,40,0,1
44,HS-grad,Married-civ-spouse,Sales,1,1,40,1,1
40,Assoc-voc,Married-civ-spouse,Machine-op-inspct,3,0,40,1,1
30,HS-grad,Married-civ-spouse,Exec-managerial,1,1,40,1,0
38,Some-college,Married-civ-spouse,Transport-moving,2,0,50,1,0
23,HS-grad,Married-civ-spouse,Transport-moving,1,0,60,1,0
32,Some-college,Married-civ-spouse,?,1,0,40,1,0
44,Assoc-acdm,Never-married,Farming-fishing,1,0,40,1,0
54,HS-grad,Married-civ-spouse,Transport-moving,2,0,40,1,0
32,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,0
50,1st-4th,Married-spouse-absent,Craft-repair,1,0,40,1,0
24,Bachelors,Never-married,Tech-support,1,1,20,1,0
37,HS-grad,Married-civ-spouse,Adm-clerical,1,1,60,1,0
52,HS-grad,Divorced,Transport-moving,1,0,40,1,0
38,Some-college,Married-civ-spouse,Transport-moving,1,0,40,1,0
49,Masters,Married-civ-spouse,Exec-managerial,1,0,45,1,1
30,Bachelors,Married-civ-spouse,Tech-support,1,1,16,1,1
60,Some-college,Never-married,Prof-specialty,1,0,40,1,1
22,Some-college,Never-married,?,1,0,40,1,0
35,HS-grad,Never-married,Craft-repair,1,0,40,1,0
30,HS-grad,Never-married,Transport-moving,1,0,60,1,0
67,Assoc-voc,Divorced,Other-service,1,1,24,1,0
46,Bachelors,Never-married,Craft-repair,1,1,40,1,0
17,9th,Never-married,Other-service,1,0,6,1,0
22,Some-college,Never-married,Handlers-cleaners,1,0,30,1,0
27,10th,Never-married,Other-service,1,0,40,1,0
23,HS-grad,Never-married,Other-service,1,1,35,1,0
33,Assoc-acdm,Married-civ-spouse,Craft-repair,1,0,45,0,0
43,Some-college,Married-civ-spouse,Craft-repair,1,0,20,1,0
28,Bachelors,Never-married,Prof-specialty,1,0,20,1,0
41,HS-grad,Married-spouse-absent,Craft-repair,1,1,40,1,0
52,12th,Never-married,?,2,0,40,1,0
25,Some-college,Married-spouse-absent,Adm-clerical,2,1,20,1,0
63,1st-4th,Married-civ-spouse,?,1,0,35,1,0
59,HS-grad,Married-civ-spouse,Transport-moving,1,0,45,1,0
45,Bachelors,Divorced,Prof-specialty,1,1,40,1,0
38,Bachelors,Married-civ-spouse,Sales,1,0,60,1,1
40,HS-grad,Never-married,Other-service,1,1,35,1,0
46,HS-grad,Divorced,Adm-clerical,1,0,40,1,0
35,Assoc-acdm,Never-married,Exec-managerial,1,1,60,1,0
34,HS-grad,Divorced,Prof-specialty,1,1,25,1,0
33,Bachelors,Never-married,Craft-repair,1,0,20,1,0
41,HS-grad,Divorced,Adm-clerical,1,1,36,1,0
20,Some-college,Never-married,Machine-op-inspct,1,0,40,1,0
23,5th-6th,Never-married,Other-service,1,0,40,0,0
26,Some-college,Never-married,Prof-specialty,1,1,35,1,0
72,HS-grad,Married-civ-spouse,?,1,0,20,1,0
23,HS-grad,Never-married,Farming-fishing,1,0,40,0,0
62,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,0
52,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,1,0
58,Some-college,Divorced,Other-service,1,1,42,0,0
25,Bachelors,Never-married,Sales,1,1,40,1,0
24,Bachelors,Never-married,Exec-managerial,2,0,40,1,0
19,Some-college,Never-married,Protective-serv,1,0,8,1,0
43,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,0
47,HS-grad,Separated,Adm-clerical,2,1,40,1,0
39,HS-grad,Divorced,Other-service,1,1,40,1,0
49,Assoc-voc,Married-spouse-absent,Handlers-cleaners,1,0,42,1,0
53,5th-6th,Widowed,?,2,1,30,1,0
32,Assoc-voc,Never-married,Craft-repair,1,0,45,1,0
34,Some-college,Married-civ-spouse,Prof-specialty,1,0,50,1,1
28,HS-grad,Divorced,Craft-repair,1,0,45,1,0
57,Assoc-voc,Widowed,?,1,1,38,1,0
25,Some-college,Never-married,Adm-clerical,3,1,20,1,0
20,Some-college,Never-married,?,1,0,24,1,0
21,Some-college,Never-married,?,1,1,35,1,0
34,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,1
38,Bachelors,Married-civ-spouse,Exec-managerial,1,0,80,1,1
50,HS-grad,Married-civ-spouse,Exec-managerial,1,0,50,1,1
24,Some-college,Divorced,Handlers-cleaners,2,0,50,1,0
37,Some-college,Married-civ-spouse,Tech-support,1,0,45,1,1
44,Some-college,Divorced,Machine-op-inspct,1,0,58,1,1
28,Some-college,Married-civ-spouse,Sales,1,1,40,1,0
42,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
74,Some-college,Divorced,Adm-clerical,1,1,9,1,0
38,HS-grad,Married-civ-spouse,Craft-repair,1,0,50,1,0
44,Masters,Married-civ-spouse,Prof-specialty,1,0,40,1,0
44,11th,Divorced,Machine-op-inspct,3,1,46,0,0
26,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
36,HS-grad,Married-civ-spouse,Other-service,2,0,40,1,0
41,Assoc-acdm,Married-civ-spouse,Exec-managerial,1,1,50,1,1
67,Prof-school,Married-civ-spouse,Prof-specialty,1,0,48,1,1
39,12th,Married-civ-spouse,Tech-support,1,0,50,1,0
57,1st-4th,Widowed,Priv-house-serv,2,1,30,1,0
29,Assoc-voc,Separated,Craft-repair,1,0,40,1,0
31,Bachelors,Never-married,Farming-fishing,1,1,45,1,0
34,HS-grad,Never-married,?,2,1,40,1,0
44,Some-college,Married-civ-spouse,Transport-moving,1,0,40,1,0
29,Doctorate,Never-married,Prof-specialty,1,0,40,1,0
30,Some-college,Never-married,Handlers-cleaners,1,1,40,1,0
27,HS-grad,Never-married,Transport-moving,1,0,40,1,0
27,Some-college,Married-civ-spouse,Sales,1,0,50,1,0
32,HS-grad,Never-married,Handlers-cleaners,1,1,45,1,0
58,10th,Married-civ-spouse,Other-service,1,1,8,1,0
35,Some-college,Married-civ-spouse,Protective-serv,1,0,40,1,0
21,HS-grad,Never-married,Handlers-cleaners,1,0,36,1,0
28,Some-college,Never-married,Craft-repair,1,0,40,1,0
46,Some-college,Divorced,Exec-managerial,1,0,50,1,0
36,HS-grad,Separated,Other-service,1,1,40,1,0
72,11th,Widowed,Adm-clerical,1,1,40,1,0
35,HS-grad,Married-civ-spouse,Machine-op-inspct,2,1,40,1,0
33,Assoc-voc,Divorced,Craft-repair,2,1,40,1,1
69,11th,Never-married,Machine-op-inspct,1,1,40,1,0
35,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
31,HS-grad,Separated,Adm-clerical,1,1,20,0,0
34,HS-grad,Married-civ-spouse,Tech-support,1,1,32,1,0
30,11th,Married-civ-spouse,Other-service,1,0,40,0,0
28,Bachelors,Never-married,Transport-moving,1,0,55,1,0
54,Bachelors,Married-civ-spouse,Sales,1,0,35,1,1
47,Some-college,Married-civ-spouse,Prof-specialty,1,0,50,1,1
24,HS-grad,Never-married,Handlers-cleaners,2,1,40,1,0
52,Bachelors,Married-civ-spouse,Prof-specialty,1,0,60,1,1
20,HS-grad,Never-married,Handlers-cleaners,3,0,48,1,0
43,Masters,Married-civ-spouse,Exec-managerial,1,0,45,1,0
45,7th-8th,Separated,Other-service,1,1,40,0,0
29,HS-grad,Separated,Craft-repair,1,0,35,1,0
47,Masters,Divorced,Exec-managerial,1,0,42,1,0
24,HS-grad,Never-married,Craft-repair,1,0,40,1,0
51,HS-grad,Married-civ-spouse,Prof-specialty,1,0,40,1,0
17,11th,Never-married,Sales,1,0,12,1,0
37,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,1,1
27,Doctorate,Never-married,Prof-specialty,1,1,70,1,0
29,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
18,12th,Never-married,?,1,0,25,1,0
36,Assoc-acdm,Divorced,Sales,1,1,35,1,0
58,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
26,Some-college,Married-civ-spouse,Craft-repair,1,0,45,1,0
65,Some-college,Married-civ-spouse,?,1,0,30,1,1
57,HS-grad,Married-civ-spouse,Sales,1,0,40,1,1
59,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
27,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
31,Bachelors,Never-married,Tech-support,1,0,40,1,0
21,Some-college,Never-married,Sales,1,1,24,1,0
29,Some-college,Never-married,Adm-clerical,1,0,60,1,0
18,11th,Never-married,Other-service,1,0,40,1,0
52,10th,Married-civ-spouse,Craft-repair,1,0,47,1,1
57,Bachelors,Divorced,Prof-specialty,1,0,80,1,0
42,HS-grad,Married-civ-spouse,?,1,0,40,1,0
55,HS-grad,Married-civ-spouse,?,3,1,40,1,0
60,7th-8th,Never-married,Transport-moving,1,0,48,1,1
31,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,0,1
23,Bachelors,Never-married,Adm-clerical,1,1,40,1,0
27,HS-grad,Never-married,Sales,1,0,40,1,0
23,Some-college,Never-married,?,3,1,25,1,0
42,Prof-school,Married-civ-spouse,Prof-specialty,1,0,50,1,1
25,Some-college,Never-married,Tech-support,1,0,40,1,0
49,Bachelors,Never-married,Prof-specialty,1,1,45,1,0
32,Bachelors,Never-married,Tech-support,1,0,40,1,0
19,Some-college,Never-married,Adm-clerical,1,0,28,1,0
60,7th-8th,Divorced,Other-service,1,1,40,1,0
42,9th,Married-civ-spouse,Other-service,1,0,40,1,0
35,Assoc-acdm,Never-married,Farming-fishing,1,0,40,1,0
48,HS-grad,Never-married,Adm-clerical,2,1,37,1,0
51,Masters,Married-civ-spouse,Craft-repair,1,0,40,1,1
29,HS-grad,Never-married,Craft-repair,3,0,40,1,0
36,HS-grad,Separated,Exec-managerial,2,0,40,1,0
17,10th,Never-married,Other-service,1,1,21,1,0
52,Masters,Divorced,Prof-specialty,1,1,60,1,0
24,HS-grad,Never-married,Craft-repair,1,0,40,1,0
24,HS-grad,Married-civ-spouse,Handlers-cleaners,1,0,50,1,0
26,Bachelors,Never-married,Prof-specialty,1,0,40,1,0
27,Bachelors,Never-married,Other-service,1,1,20,1,0
39,HS-grad,Never-married,Handlers-cleaners,1,0,60,1,0
30,HS-grad,Married-civ-spouse,Transport-moving,2,0,45,1,0
50,HS-grad,Married-civ-spouse,Exec-managerial,1,0,32,1,0
52,Bachelors,Married-civ-spouse,Sales,1,0,55,1,0
46,Prof-school,Married-civ-spouse,Prof-specialty,1,0,45,1,1
23,Bachelors,Never-married,Sales,1,1,20,1,0
45,11th,Widowed,Other-service,2,1,20,1,0
65,9th,Widowed,Priv-house-serv,2,1,24,1,0
29,Assoc-voc,Married-civ-spouse,Transport-moving,1,0,55,1,0
47,9th,Married-spouse-absent,Handlers-cleaners,1,0,40,0,0
30,HS-grad,Never-married,Farming-fishing,2,0,60,1,0
34,HS-grad,Married-civ-spouse,Sales,1,0,45,1,1
38,HS-grad,Married-civ-spouse,Sales,1,0,64,1,0
33,Some-college,Married-civ-spouse,Exec-managerial,1,0,40,1,1
49,Bachelors,Married-civ-spouse,Sales,1,0,26,1,1
47,Some-college,Never-married,Other-service,2,1,40,1,0
49,10th,Separated,Other-service,2,1,40,1,0
43,Some-college,Married-civ-spouse,Craft-repair,1,0,60,1,1
30,Bachelors,Married-civ-spouse,Adm-clerical,2,1,40,1,1
58,HS-grad,Married-civ-spouse,Craft-repair,1,0,60,1,0
19,HS-grad,Never-married,Other-service,1,1,14,1,0
21,Bachelors,Never-married,Handlers-cleaners,1,0,40,1,0
33,Bachelors,Married-civ-spouse,Exec-managerial,1,0,60,1,1
47,5th-6th,Married-civ-spouse,Transport-moving,1,0,50,0,0
52,Doctorate,Married-civ-spouse,Prof-specialty,1,0,60,1,1
26,HS-grad,Divorced,Craft-repair,1,0,55,1,0
60,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,0
21,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
36,Some-college,Married-civ-spouse,Sales,1,0,50,1,1
31,Some-college,Married-civ-spouse,Craft-repair,1,0,45,1,0
50,Doctorate,Separated,Prof-specialty,1,0,40,1,1
31,HS-grad,Divorced,Adm-clerical,1,1,40,1,0
71,HS-grad,Married-civ-spouse,Craft-repair,1,0,15,1,0
58,HS-grad,Married-civ-spouse,?,1,0,50,1,0
30,Bachelors,Married-civ-spouse,Tech-support,1,0,40,1,1
20,Some-college,Never-married,Other-service,1,0,20,1,0
24,HS-grad,Never-married,Exec-managerial,1,0,50,1,0
35,Doctorate,Married-civ-spouse,Prof-specialty,3,0,40,0,1
38,Some-college,Separated,Exec-managerial,1,1,45,1,0
27,HS-grad,Never-married,Machine-op-inspct,1,1,32,1,0
29,Some-college,Never-married,Adm-clerical,3,1,40,0,0
70,9th,Widowed,?,1,1,15,1,0
34,HS-grad,Married-civ-spouse,Craft-repair,1,0,45,1,0
44,7th-8th,Married-civ-spouse,Craft-repair,1,0,35,1,0
43,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,1
44,12th,Married-civ-spouse,Handlers-cleaners,2,0,40,1,1
35,Masters,Never-married,Sales,1,0,60,1,0
27,Some-college,Never-married,Prof-specialty,1,0,40,1,0
43,Masters,Never-married,Prof-specialty,1,0,38,1,0
20,Some-college,Never-married,Sales,1,1,25,1,0
42,Assoc-acdm,Divorced,Prof-specialty,1,1,40,1,1
27,Some-college,Married-civ-spouse,Transport-moving,1,0,40,1,0
42,HS-grad,Married-civ-spouse,Craft-repair,2,0,40,1,1
20,11th,Married-spouse-absent,?,3,1,40,0,0
24,9th,Never-married,Machine-op-inspct,1,0,40,1,0
48,Some-college,Divorced,Exec-managerial,1,0,40,1,0
17,11th,Never-married,?,1,1,20,1,0
17,11th,Never-married,Farming-fishing,1,0,10,1,0
33,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
50,HS-grad,Married-civ-spouse,Sales,1,0,50,1,1
22,HS-grad,Never-married,Sales,1,1,40,1,0
17,12th,Never-married,Other-service,1,0,16,1,0
32,Some-college,Married-civ-spouse,Adm-clerical,1,0,40,0,0
31,HS-grad,Never-married,Craft-repair,1,0,45,1,0
58,HS-grad,Widowed,Exec-managerial,1,0,50,1,0
29,HS-grad,Never-married,Protective-serv,1,0,48,1,0
37,Assoc-voc,Married-civ-spouse,Craft-repair,1,0,40,0,1
34,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
23,Some-college,Separated,Exec-managerial,2,0,40,1,0
18,11th,Never-married,Adm-clerical,1,1,5,1,0
34,HS-grad,Divorced,Exec-managerial,1,1,40,1,0
66,7th-8th,Never-married,?,1,0,4,1,0
45,Bachelors,Married-civ-spouse,Prof-specialty,1,1,55,1,0
41,Masters,Never-married,Exec-managerial,1,0,35,0,0
26,HS-grad,Never-married,Other-service,1,0,30,1,0
54,Some-college,Married-civ-spouse,Farming-fishing,1,0,40,1,0
24,Some-college,Never-married,Machine-op-inspct,2,1,45,1,0
42,Some-college,Married-civ-spouse,Prof-specialty,1,0,50,1,0
20,Some-college,Never-married,Prof-specialty,1,0,20,1,0
23,Bachelors,Never-married,Tech-support,1,1,20,1,0
25,Assoc-acdm,Never-married,?,1,0,45,1,0
35,Masters,Never-married,Prof-specialty,1,0,60,1,1
31,Masters,Married-civ-spouse,Tech-support,1,0,40,1,1
30,Bachelors,Never-married,Prof-specialty,1,1,40,0,0
19,HS-grad,Never-married,Sales,1,1,20,1,0
36,Bachelors,Never-married,Prof-specialty,1,0,50,1,0
31,Bachelors,Widowed,Sales,1,1,40,0,0
21,Some-college,Never-married,Handlers-cleaners,1,0,30,1,0
31,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
46,Doctorate,Divorced,Prof-specialty,1,1,65,1,1
44,Bachelors,Divorced,Exec-managerial,1,1,50,1,1
40,12th,Married-civ-spouse,Other-service,2,0,40,0,0
45,Some-college,Never-married,Sales,2,0,40,1,0
60,HS-grad,Married-civ-spouse,Craft-repair,1,0,35,1,0
18,11th,Never-married,Other-service,1,0,25,1,0
28,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,0
36,Some-college,Divorced,Adm-clerical,2,1,40,1,0
36,Bachelors,Separated,Prof-specialty,1,0,40,0,0
40,Assoc-voc,Married-civ-spouse,Tech-support,1,0,40,1,0
36,Bachelors,Divorced,Adm-clerical,1,1,35,0,0
31,HS-grad,Separated,Other-service,2,1,40,1,0
33,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
19,HS-grad,Never-married,Tech-support,1,1,40,1,0
22,Some-college,Never-married,Sales,1,1,15,1,0
34,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
33,HS-grad,Never-married,Other-service,1,0,40,1,0
41,HS-grad,Married-civ-spouse,Craft-repair,1,0,60,1,0
29,Bachelors,Never-married,Prof-specialty,1,0,40,1,0
50,HS-grad,Married-civ-spouse,Exec-managerial,1,0,42,1,1
42,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
43,Bachelors,Never-married,Prof-specialty,1,0,40,0,1
44,HS-grad,Married-civ-spouse,Sales,1,1,40,1,0
20,Some-college,Never-married,Other-service,1,1,20,1,0
31,HS-grad,Married-civ-spouse,Other-service,1,0,40,0,0
65,11th,Married-civ-spouse,Exec-managerial,1,0,59,0,1
23,Some-college,Never-married,Other-service,1,1,24,1,0
55,Some-college,Divorced,Adm-clerical,3,1,40,1,0
26,Assoc-voc,Married-civ-spouse,Adm-clerical,1,0,45,1,0
25,Assoc-voc,Never-married,Other-service,1,1,15,1,0
45,Some-college,Married-civ-spouse,?,2,1,40,1,0
35,Some-college,Married-civ-spouse,Craft-repair,1,0,40,1,0
36,Some-college,Never-married,Sales,2,1,36,1,0
43,Bachelors,Married-civ-spouse,Prof-specialty,1,0,50,1,0
56,HS-grad,Widowed,Other-service,2,1,20,1,0
42,Bachelors,Married-civ-spouse,Tech-support,1,0,40,1,1
19,Some-college,Never-married,Other-service,1,1,25,1,0
55,HS-grad,Married-civ-spouse,Transport-moving,1,0,72,1,0
42,Masters,Never-married,Exec-managerial,1,1,50,1,1
26,Assoc-voc,Never-married,Tech-support,1,0,40,1,0
17,12th,Never-married,Handlers-cleaners,1,0,20,1,0
42,Bachelors,Married-civ-spouse,Prof-specialty,1,1,40,1,1
55,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,1
32,Some-college,Never-married,Adm-clerical,2,1,40,1,0
29,11th,Never-married,Craft-repair,2,0,40,0,0
46,Bachelors,Married-civ-spouse,Prof-specialty,1,0,37,1,0
29,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,1,1
22,Bachelors,Never-married,Prof-specialty,1,0,20,1,0
58,10th,Married-civ-spouse,Craft-repair,1,0,40,1,0
23,HS-grad,Never-married,Transport-moving,1,0,50,1,0
39,HS-grad,Never-married,Handlers-cleaners,1,0,40,1,0
27,Assoc-voc,Never-married,Craft-repair,1,0,38,1,0
54,HS-grad,Married-civ-spouse,Transport-moving,1,0,40,1,1
33,Bachelors,Never-married,Prof-specialty,1,1,45,1,0
46,HS-grad,Married-civ-spouse,Adm-clerical,1,1,40,1,1
37,HS-grad,Never-married,Farming-fishing,2,0,40,1,0
36,HS-grad,Never-married,Other-service,1,1,18,1,0
59,HS-grad,Married-civ-spouse,Adm-clerical,1,1,38,1,1
34,HS-grad,Divorced,Protective-serv,1,0,40,0,0
53,Doctorate,Married-civ-spouse,Exec-managerial,1,0,70,1,1
51,Bachelors,Never-married,Sales,1,0,55,1,1
32,10th,Separated,Other-service,1,1,42,1,0
31,Some-college,Married-spouse-absent,Other-service,1,0,40,1,0
22,Some-college,Married-civ-spouse,Sales,1,1,30,0,0
47,Bachelors,Divorced,Sales,1,1,50,1,0
32,HS-grad,Never-married,Machine-op-inspct,1,0,40,1,0
26,Some-college,Never-married,Farming-fishing,1,1,38,1,0
37,5th-6th,Separated,Farming-fishing,1,0,32,0,0
31,HS-grad,Divorced,Craft-repair,1,0,55,1,0
37,Assoc-voc,Married-civ-spouse,Tech-support,1,1,24,1,1
55,HS-grad,Never-married,Sales,1,0,38,1,0
23,Assoc-voc,Divorced,Tech-support,1,0,56,1,0
36,Some-college,Divorced,Adm-clerical,1,1,40,1,0
34,Masters,Married-civ-spouse,Prof-specialty,1,0,40,0,0
43,Bachelors,Married-civ-spouse,Sales,1,0,50,1,1
54,Some-college,Never-married,Tech-support,1,0,40,1,0
43,Some-college,Married-civ-spouse,Craft-repair,1,0,40,0,0
28,Assoc-voc,Never-married,Machine-op-inspct,1,1,42,1,0
40,Assoc-voc,Married-civ-spouse,Exec-managerial,1,0,50,1,1
41,Some-college,Married-civ-spouse,Exec-managerial,1,0,60,1,0
40,Bachelors,Never-married,Sales,3,1,55,1,1
42,Some-college,Divorced,Adm-clerical,2,1,38,1,0
61,HS-grad,Married-civ-spouse,Farming-fishing,1,0,50,1,0
18,12th,Never-married,Machine-op-inspct,1,0,30,1,0
59,HS-grad,Married-civ-spouse,?,1,0,16,1,0
21,HS-grad,Never-married,?,1,1,40,1,0
48,Assoc-voc,Married-civ-spouse,Tech-support,1,0,50,1,1
41,Bachelors,Married-civ-spouse,Tech-support,1,0,40,1,0
18,Some-college,Never-married,?,1,0,33,1,0
23,HS-grad,Never-married,Sales,1,1,40,1,0
60,HS-grad,Married-civ-spouse,Transport-moving,1,0,60,1,1
22,Some-college,Never-married,Other-service,2,0,20,1,0
61,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
25,HS-grad,Never-married,Machine-op-inspct,2,0,40,1,0
46,Masters,Never-married,Tech-support,1,0,35,1,1
43,Bachelors,Married-civ-spouse,Exec-managerial,1,0,40,0,1
43,Assoc-acdm,Divorced,Craft-repair,1,0,40,1,0
24,HS-grad,Never-married,Other-service,2,0,30,1,0
68,11th,Never-married,Farming-fishing,1,0,20,1,0
31,HS-grad,Divorced,Adm-clerical,1,1,38,1,0
17,11th,Never-married,Sales,1,1,20,1,0
32,HS-grad,Married-civ-spouse,Craft-repair,1,0,48,1,1
50,Masters,Married-spouse-absent,?,1,0,40,1,0
33,Bachelors,Married-civ-spouse,Prof-specialty,1,0,47,1,1
64,Bachelors,Married-civ-spouse,Prof-specialty,1,0,40,1,1
20,HS-grad,Never-married,Transport-moving,1,0,30,1,0
30,HS-grad,Separated,Other-service,1,1,36,1,0
22,Some-college,Never-married,?,2,0,40,1,0
43,Some-college,Divorced,Exec-managerial,1,0,45,1,0
22,Some-college,Never-married,Adm-clerical,1,0,40,1,0
17,10th,Never-married,Farming-fishing,1,0,20,1,0
47,HS-grad,Married-civ-spouse,Other-service,1,1,75,0,0
41,Assoc-voc,Never-married,Prof-specialty,1,1,60,1,0
56,Some-college,Married-civ-spouse,Craft-repair,1,0,50,1,1
64,HS-grad,Married-civ-spouse,Transport-moving,1,0,45,1,0
47,HS-grad,Married-civ-spouse,Transport-moving,1,0,50,1,1
48,Assoc-voc,Never-married,Adm-clerical,1,0,40,1,0
31,Masters,Never-married,Prof-specialty,1,1,46,1,0
29,Assoc-voc,Never-married,Tech-support,1,0,40,1,0
30,HS-grad,Widowed,Adm-clerical,1,1,40,1,0
32,HS-grad,Married-civ-spouse,Exec-managerial,1,0,60,1,0
57,HS-grad,Widowed,Transport-moving,1,0,42,1,1
62,HS-grad,Widowed,Other-service,1,1,40,1,0
39,HS-grad,Separated,Machine-op-inspct,1,1,24,1,0
43,Some-college,Never-married,Adm-clerical,1,0,25,1,0
24,Bachelors,Never-married,Sales,1,0,40,1,0
42,11th,Married-civ-spouse,?,1,0,15,1,0
53,Some-college,Married-civ-spouse,Adm-clerical,1,1,40,1,1
26,Some-college,Never-married,Handlers-cleaners,1,0,40,1,0
73,HS-grad,Married-civ-spouse,Exec-managerial,1,0,40,1,0
72,11th,Widowed,?,1,1,24,1,0
55,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
25,HS-grad,Divorced,Adm-clerical,1,0,40,1,0
41,Bachelors,Divorced,Prof-specialty,1,1,50,1,1
24,Bachelors,Never-married,Exec-managerial,1,0,50,1,0
63,HS-grad,Widowed,Farming-fishing,1,0,6,1,0
17,11th,Never-married,Sales,1,0,20,1,0
35,Some-college,Married-civ-spouse,Craft-repair,1,0,50,1,0
51,Some-college,Married-civ-spouse,Prof-specialty,1,0,40,1,1
62,Bachelors,Widowed,Prof-specialty,1,1,48,1,0
55,HS-grad,Married-civ-spouse,Craft-repair,1,0,40,1,1
43,Some-college,Divorced,Prof-specialty,1,0,40,1,0
40,HS-grad,Divorced,Other-service,1,1,50,1,0
37,Bachelors,Married-civ-spouse,Exec-managerial,1,0,45,1,1
39,Bachelors,Married-civ-spouse,Craft-repair,1,0,40,1,0
31,HS-grad,Never-married,Craft-repair,1,0,18,1,0
61,Masters,Widowed,Prof-specialty,1,1,40,1,1
26,Assoc-voc,Divorced,Adm-clerical,1,1,55,1,0
46,HS-grad,Married-civ-spouse,Sales,1,0,50,1,0
26,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
48,Doctorate,Divorced,Prof-specialty,1,0,50,1,1
34,HS-grad,Never-married,Transport-moving,1,0,40,1,0
34,HS-grad,Never-married,Adm-clerical,1,1,40,1,0
59,HS-grad,Married-civ-spouse,Other-service,1,0,40,1,1
34,Bachelors,Never-married,Prof-specialty,1,1,40,1,0
49,Bachelors,Never-married,Exec-managerial,1,1,56,1,1
18,11th,Never-married,Adm-clerical,1,1,20,1,0
43,HS-grad,Married-civ-spouse,Farming-fishing,1,0,40,0,0
48,11th,Married-civ-spouse,Exec-managerial,1,0,50,1,0
28,Some-college,Married-civ-spouse,Exec-managerial,1,0,70,1,0
33,HS-grad,Married-civ-spouse,Machine-op-inspct,1,0,40,1,0
24,Some-college,Never-married,Sales,1,1,15,1,0
